Supplier Name,F BURNETT - BURNETT DAIRY,,,,,,,,,,,,,,,,,,,,
Supplier Xref,BURNETT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_54783070064,CHEESE CURDS #1 CHEDDAR,36016747,36016747,,,,a,601 09 910,Case,2,,,u,_054783070064,Master,0,0,1900-01-01,2075-12-31,,
_54783070064,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783070064,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2,0,2019-04-09,2075-12-31,,
_54783075465,CHEESE CURDS #1 SALSA,36009314,36009314,,,,a,601 09 550,Case,2,,,u,_054783075465,Master,0,0,1900-01-01,2075-12-31,,
_54783075465,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783075465,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.25,0,2019-04-09,2075-12-31,,
_54783075519,CHEESE CURDS 12Z WHITE CHEDDAR,36016748,36016748,,,,a,601 09 910,Case,2,,,u,_054783075519,Master,0,0,1900-01-01,2075-12-31,,
_54783075519,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783075519,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
_54783075564,CHEESE CURDS #1 WHITE CHEDDAR,36009315,36009315,,,,a,601 09 550,Case,2,,,u,_054783075564,Master,0,0,1900-01-01,2075-12-31,,
_54783075564,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783075564,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2,0,2019-04-09,2075-12-31,,
_54783075663,CHEESE CURDS 1# ONION & GARLIC,36009316,36009316,,,,a,601 09 550,Case,2,,,u,_054783075663,Master,0,0,1900-01-01,2075-12-31,,
_54783075663,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783075663,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.25,0,2019-04-09,2075-12-31,,
_54783075762,CHEESE CURDS 1 RANCH,36009313,36009313,,,,a,601 09 550,Case,2,,,u,_054783075762,Master,0,0,1900-01-01,2075-12-31,,
_54783075762,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783075762,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.25,0,2019-04-09,2075-12-31,,
_54783100129,STRING CHEESE 12Z,36013821,36013821,,,,a,601 09 550,Case,2,,,u,_054783100129,Master,0,0,1900-01-01,2075-12-31,,
_54783100129,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783100129,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.9,0,2019-04-09,2075-12-31,,
_54783600414,WHITE CURDS 1LB,36016750,36016750,,,,a,601 09 910,Case,2,,,u,_054783600414,Master,0,0,1900-01-01,2075-12-31,,
_54783600414,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783600414,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.89,0,2019-04-09,2075-12-31,,
_54783602081,YELLOW CURDS 12Z,36016751,36016751,,,,a,601 09 910,Case,2,,,u,_054783602081,Master,0,0,1900-01-01,2075-12-31,,
_54783602081,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783602081,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2,0,2019-04-09,2075-12-31,,
_54783700503,MEDIUM CHEDDAR 1LB YELLOW,36013819,36013819,,,,a,601 09 550,Case,2,,,u,_054783700503,Master,0,0,1900-01-01,2075-12-31,,
_54783700503,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783700503,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.68,0,2019-04-09,2075-12-31,,
_54783700510,MILD CHEDDAR 1LB YELLOW,36009357,36009357,,,,a,601 09 550,Case,2,,,u,_054783700510,Master,0,0,1900-01-01,2075-12-31,,
_54783700510,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783700510,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.54,0,2019-04-09,2075-12-31,,
_54783800104,FANCY JACK 1LB,36013816,36013816,,,,a,601 09 550,Case,2,,,u,_054783800104,Master,0,0,1900-01-01,2075-12-31,,
_54783800104,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783800104,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.46,0,2019-04-09,2075-12-31,,
_54783810196,PEPPER JACK 1LB CHEESE,36016752,36016752,,,,a,601 09 910,Case,2,,,u,_054783810196,Master,0,0,1900-01-01,2075-12-31,,
_54783810196,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783810196,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.65,0,2019-04-09,2075-12-31,,
_54783820232,COLBY BACON 1LB CHEESE,36009325,36009325,,,,a,601 09 550,Case,2,,,u,_054783820232,Master,0,0,1900-01-01,2075-12-31,,
_54783820232,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783820232,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.52,0,2019-04-09,2075-12-31,,
_54783830057,ALPHA MORNING SUN 1# CHEESE,36013815,36013815,,,,a,601 09 550,Case,2,,,u,_054783830057,Master,0,0,1900-01-01,2075-12-31,,
_54783830057,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_54783830057,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.68,0,2019-04-09,2075-12-31,,
